LMK_KEY,POSTCODE,BUILDING_REFERENCE_NUMBER,CURRENT_ENERGY_RATING,POTENTIAL_ENERGY_RATING,CURRENT_ENERGY_EFFICIENCY,POTENTIAL_ENERGY_EFFICIENCY,PROPERTY_TYPE,BUILT_FORM,LOCAL_AUTHORITY,CONSTITUENCY,LODGEMENT_DATE,ENVIRONMENT_IMPACT_CURRENT,ENVIRONMENT_IMPACT_POTENTIAL,ENERGY_CONSUMPTION_CURRENT,ENERGY_CONSUMPTION_POTENTIAL,CO2_EMISSIONS_CURRENT,CO2_EMISS_CURR_PER_FLOOR_AREA,CO2_EMISSIONS_POTENTIAL,LIGHTING_COST_CURRENT,LIGHTING_COST_POTENTIAL,HEATING_COST_CURRENT,HEATING_COST_POTENTIAL,HOT_WATER_COST_CURRENT,HOT_WATER_COST_POTENTIAL,TOTAL_FLOOR_AREA,ENERGY_TARIFF,MAINS_GAS_FLAG,FLOOR_LEVEL,FLAT_TOP_STOREY,FLAT_STOREY_COUNT,MAIN_HEATING_CONTROLS,MULTI_GLAZE_PROPORTION,GLAZED_TYPE,GLAZED_AREA,EXTENSION_COUNT,NUMBER_HABITABLE_ROOMS,NUMBER_HEATED_ROOMS,LOW_ENERGY_LIGHTING,NUMBER_OPEN_FIREPLACES,HOTWATER_DESCRIPTION,HOT_WATER_ENERGY_EFF,HOT_WATER_ENV_EFF,FLOOR_DESCRIPTION,FLOOR_ENERGY_EFF,FLOOR_ENV_EFF,WINDOWS_DESCRIPTION,WINDOWS_ENERGY_EFF,WINDOWS_ENV_EFF,WALLS_DESCRIPTION,WALLS_ENERGY_EFF,WALLS_ENV_EFF,SECONDHEAT_DESCRIPTION,SHEATING_ENERGY_EFF,SHEATING_ENV_EFF,ROOF_DESCRIPTION,ROOF_ENERGY_EFF,ROOF_ENV_EFF,MAINHEAT_DESCRIPTION,MAINHEAT_ENERGY_EFF,MAINHEAT_ENV_EFF,MAINHEATCONT_DESCRIPTION,MAINHEATC_ENERGY_EFF,MAINHEATC_ENV_EFF,LIGHTING_DESCRIPTION,LIGHTING_ENERGY_EFF,LIGHTING_ENV_EFF,MAIN_FUEL,WIND_TURBINE_COUNT,HEAT_LOSS_CORRIDOOR,UNHEATED_CORRIDOR_LENGTH,FLOOR_HEIGHT,PHOTO_SUPPLY,SOLAR_WATER_HEATING_FLAG,MECHANICAL_VENTILATION,CONSTRUCTION_AGE_BAND,TENURE,FIXED_LIGHTING_OUTLETS_COUNT,LOW_ENERGY_FIXED_LIGHT_COUNT,ROOF_DESCRIPTION_ENUM,GLAZED_TYPE_ENUM,WINDOWS_DESCRIPTION_ENUM,WINDOW_AREA,photoSupply,ageIndex,extensionCount,hwIsGas?,floorUValue,lighting,internalGains,IS_DETACHED,IS_END,mainFuelFactor,ROOF_U_VALUE,secondHeatDescription,temperatureAdjustment,WALL_THICKNESS,WALL_U_VALUE,wetRooms,WAR,envelopes_hotwater_roof_windows-Cost,envelopes_hotwater_roof_windows-Eff,hotwater_roof_windows-Cost,hotwater_roof_windows-Eff,hotwater_roof-Cost,hotwater_roof-Eff,roof-Cost,roof-Eff,hotwater-Cost,hotwater-Eff,roof_windows-Cost,roof_windows-Eff,windows-Cost,windows-Eff,hotwater_windows-Cost,hotwater_windows-Eff,envelopes_hotwater_roof-Cost,envelopes_hotwater_roof-Eff,envelopes_roof-Cost,envelopes_roof-Eff,envelopes-Cost,envelopes-Eff,envelopes_hotwater-Cost,envelopes_hotwater-Eff,envelopes_roof_windows-Cost,envelopes_roof_windows-Eff,envelopes_windows-Cost,envelopes_windows-Eff,envelopes_hotwater_windows-Cost,envelopes_hotwater_windows-Eff
1.76E+33,TS23 3XJ,4488207678,C,B,74,90,House,Mid-Terrace,E06000004,E14000970,2019,76,90,195,70,1.7,34,0.7,41,41,315,315,79,52,50,Single,Y,1,,,2106,100,double glazing installed during or after 2002,Normal,0,4,4,100,0,From main system,4,Good,"Suspended, no insulation (assumed)",NO DATA!,N/A,Fully double glazed,4,Good,"Cavity wall, as built, insulated (assumed)",4,Good,-1,0,N/A,"Pitched, 200 mm loft insulation",4,Good,"Boiler and radiators, mains gas",4,Good,"Programmer, room thermostat and TRVs",Good,4,Low energy lighting in all fixed outlets,5,Very Good,mains gas (not community),0,0,,,,N,natural,England and Wales: 1983-1990,rental (private),,,2,1,1,12.022,0,6,0,0,2.3,67.82777192,1851.967211,0,0,0.216,0.4,-1,0,270,0.6,2,0.75956,9003.52,78.68649775,7503.52,78.47160009,4675,78.47160009,1875,75.14459975,2800,77.14594993,4703.52,75.14459975,2828.52,72.77326824,5628.52,77.14594993,6175,78.73285841,3375,75.77651945,1500,73.5207993,4300,77.52281961,6203.52,75.73015879,4328.52,73.47443865,7128.52,77.47645896
2.98E+32,TS17 5HA,9316582668,C,C,75,78,House,Mid-Terrace,E06000004,E14000971,2009,74,77,214,185,2,35.3,1.7,44,29,276,261,110,94,56.4,Single,Y,1,,,2106,100,"double glazing, unknown install date",Normal,0,3,3,46,0,From main system,4,Good,"Solid, limited insulation (assumed)",N/A,N/A,Fully double glazed,3,Average,"Cavity wall, as built, insulated (assumed)",4,Good,-1,0,N/A,"Pitched, 200mm loft insulation",4,Good,"Boiler and radiators, mains gas",4,Good,"Programmer, room thermostat and TRVs",Average,3,Low energy lighting in 46% of fixed outlets,4,Good,mains gas - this is for backwards compatibility only and should not be used,0,0,,2.4,0,N,natural,England and Wales: 1996-2002,rental (private),,,19,0,1,7.76748,0,8,0,0,2.3,68.73802557,2053.316863,0,0,0.216,0.35,-1,0,300,0.45,2,0.862278723,8055.25,78.24036309,6555.25,77.94115325,4915,77.32177195,2115,75.42195945,2800,77.19785735,3755.25,75.95044645,1640.25,74.58468056,4440.25,77.81075702,6415,77.46146013,3615,75.60223163,1500,74.29352672,4300,77.38812489,5255.25,76.35767692,3140.25,75.04249038,5940.25,78.16054621
1.46E+33,TS17 8NB,1088555478,D,C,62,77,House,Mid-Terrace,E06000004,E14000971,2016,56,71,277,179,4.4,49,2.9,85,59,819,752,111,75,91,Single,Y,1,,,2106,100,double glazing installed before 2002,Normal,1,5,5,55,0,"From main system, no cylinder thermostat",3,Average,"Suspended, no insulation (assumed)",NO DATA!,N/A,Fully double glazed,3,Average,"Cavity wall, filled cavity",4,Good,0.216,0,N/A,"Pitched, 200 mm loft insulation",4,Good,"Boiler and radiators, mains gas",4,Good,"Programmer, room thermostat and TRVs",Good,4,Low energy lighting in 55% of fixed outlets,4,Good,mains gas (not community),0,0,,2.5,,N,natural,England and Wales: 1950-1966,owner-occupied,,,2,2,1,17.2904,0,3,1,0,2.3,72.97928342,2984.546482,0,0,0.216,2.3,-1,0,250,0.7,3,0.809995604,11729.29,68.83394306,10229.29,68.25350108,6212.5,67.79492874,3412.5,64.16224306,2800,65.81875291,7429.29,65.17938955,4016.79,61.86216225,6816.79,66.0335359,7712.5,67.96736744,4912.5,64.45953946,1500,61.60866741,4300,66.34584227,8929.29,65.83253329,5516.79,62.62508457,8316.79,66.94880085
1.15E+33,TS17 9RF,3307704278,C,B,69,84,House,End-Terrace,E06000004,E14000971,2014,70,85,182,95,3,34,1.6,105,52,574,529,98,71,89,Single,Y,1,,,2106,100,double glazing installed during or after 2002,Normal,0,5,5,0,0,From main system,4,Good,"Solid, no insulation (assumed)",N/A,N/A,Fully double glazed,4,Good,"Timber frame, as built, partial insulation (assumed)",3,Average,-1,0,N/A,"Pitched, 250 mm loft insulation",4,Good,"Boiler and radiators, mains gas",4,Good,"Programmer, room thermostat and TRVs",Good,4,No low energy lighting,1,Very Poor,mains gas (not community),0,0,,,0,,natural,England and Wales: 1967-1975,rental (social),11,0,7,1,1,18.3591,0,4,0,0,2.3,72.77692197,2940.650723,0,1,0.216,1.5,-1,0,270,0.8,3,0.793717978,12854.29,74.63582171,10154.29,71.71156626,6137.5,71.71156626,3337.5,69.2691638,2800,70.9528873,7354.29,69.2691638,4016.79,68.17039931,6816.79,70.9528873,8837.5,74.68218236,6037.5,72.10677371,2700,70.21633372,5500,73.49474249,10054.29,72.06041306,6716.79,70.16997307,9516.79,73.44838184
6.86E+32,TS1 4EG,712170968,D,B,56,89,House,Mid-Terrace,E06000002,E14000819,2014,53,90,325,71,3.8,63,0.9,67,38,709,389,102,60,61,Single,Y,1,,,2102,100,double glazing installed before 2002,Normal,1,3,3,25,0,From main system,4,Good,"Suspended, no insulation (assumed)",N/A,N/A,Fully double glazed,3,Average,"Solid brick, with external insulation",4,Good,-1,0,N/A,"Pitched, no insulation",1,Very Poor,"Boiler and radiators, mains gas",4,Good,"Programmer, no room thermostat",Very Poor,1,Low energy lighting in 25% of fixed outlets,3,Average,mains gas (not community),0,0,,,0,,natural,England and Wales: 1900-1929,rental (private),8,2,28,2,1,14.317,0,1,1,0,2.3,68.17389458,2194.080376,0,0,0.216,2.3,-1,0.6,220,0.32,2,0.765295082,9812.11,73.02203256,8312.11,72.53090483,5087.5,71.31848476,2287.5,67.94055128,2800,62.10464533,5512.11,69.09971695,3224.61,58.88216137,6024.61,63.36393083,6587.5,71.6626631,3787.5,68.3362055,1500,58.06650005,4300,62.48296224,7012.11,69.64232056,4724.61,59.45890356,7524.61,63.88919713
1.05E+33,TS4 3NF,9318156178,D,B,66,83,House,Mid-Terrace,E06000002,E14000820,2014,68,85,220,108,2.8,42,1.4,62,43,568,522,99,69,66,Single,Y,1,,,2106,100,double glazing installed during or after 2002,Normal,0,4,4,56,0,From main system,4,Good,"Suspended, no insulation (assumed)",N/A,N/A,Fully double glazed,4,Good,"Cavity wall, filled cavity",4,Good,-1,0,N/A,"Pitched, 50 mm loft insulation",2,Poor,"Boiler and radiators, mains gas",4,Good,"Programmer, room thermostat and TRVs",Good,4,Low energy lighting in 56% of fixed outlets,4,Good,mains gas (not community),0,0,,,0,,natural,England and Wales: 1950-1966,rental (social),9,5,1,1,1,14.0554,0,3,0,0,2.3,67.18912965,2342.083965,0,0,0.216,2.3,-1,0,250,0.7,2,0.787039394,9999.61,73.96770577,8499.61,73.63511188,5275,73.63511188,2475,70.38407654,2800,69.35367093,5699.61,70.38407654,3224.61,65.39292051,6024.61,69.35367093,6775,74.03085704,3975,71.15458655,1500,66.49932283,4300,70.08530841,7199.61,71.09143528,4724.61,66.43617156,7524.61,70.02215714
7.69E+32,TS20 1HB,580596968,E,C,52,69,House,Semi-Detached,E06000004,E14000970,2012,48,68,340,203,4.5,66,2.7,56,39,580,441,264,105,68.18,Single,Y,1,,,2102,100,double glazing installed before 2002,Normal,0,4,4,56,0,"From main system, no cylinder thermostat",2,Poor,"Suspended, no insulation (assumed)",N/A,N/A,Fully double glazed,3,Average,"Cavity wall, filled cavity",4,Good,0.216,0,N/A,"Pitched, 250 mm loft insulation",4,Good,"Boiler and radiators, mains gas",4,Good,"Programmer, no room thermostat",Very Poor,1,Low energy lighting in 56% of fixed outlets,4,Good,mains gas (not community),0,0,,2.43,0,,natural,England and Wales: 1950-1966,owner-occupied,9,5,7,2,1,14.337492,0,3,0,0,2.3,67.3966621,2405.357094,0,1,0.216,2.3,-1,0.6,250,0.7,2,0.789711176,11281.36,65.7074068,8581.36,65.48053021,5356.75,65.24174504,2556.75,55.14576016,2800,64.08716186,5781.36,55.82469805,3224.61,54.62270327,6024.61,64.29550373,8056.75,65.44972334,5256.75,55.74717594,2700,54.82421562,5500,64.87203182,8481.36,56.472475,5924.61,55.21773593,8724.61,64.6946804
5.89E+32,TS3 7QP,2122753868,C,C,72,73,House,Semi-Detached,E06000002,E14000819,2011,71,72,207,198,2.8,34.114433,2.6,44,44,503,480,102,102,80.9,Single,Y,1,,,2106,85,double glazing installed during or after 2002,Normal,0,5,5,100,0,From main system,5,Very Good,"Solid, no insulation (assumed)",N/A,N/A,Mostly double glazing,4,Good,"Cavity wall, filled cavity",4,Good,-1,0,N/A,"Pitched, 100 mm loft insulation",4,Good,"Boiler and radiators, mains gas",5,Very Good,"Programmer, room thermostat and TRVs",Good,4,Low energy lighting in all fixed outlets,5,Very Good,mains gas - this is for backwards compatibility only and should not be used,0,0,,2.5,0,N,natural,England and Wales: 1950-1966,owner-occupied,,,10,1,3,15.98346,0,3,0,0,2.3,71.9016802,2749.976156,0,1,0.216,2.3,-1,0,250,0.7,3,0.802429419,-1,-1,-1,-1,-1,-1,3033.75,73.16777591,-1,-1,6654.45,73.16777591,3620.7,73.94576565,-1,-1,-1,-1,5733.75,73.29950958,2700,74.15420912,-1,-1,9354.45,73.29950958,6320.7,74.15420912,-1,-1
8.58E+32,TS23 3YQ,2088523078,B,B,83,87,House,Detached,E06000004,E14000970,2012,80,84,111,90,2.8,22,2.3,121,61,705,660,94,94,125,Single,Y,1,,,2106,100,double glazing installed before 2002,Normal,3,6,6,0,0,From main system,4,Good,"Solid, no insulation (assumed)",N/A,N/A,Fully double glazed,3,Average,"Cavity wall, as built, insulated (assumed)",4,Good,0.216,0,N/A,"Pitched, 300+ mm loft insulation",5,Very Good,"Boiler and radiators, mains gas",4,Good,"Programmer, room thermostat and TRVs",Good,4,No low energy lighting,1,Very Poor,mains gas (not community),0,0,,,,,natural,England and Wales: 1983-1990,owner-occupied,24,0,9,2,1,22.192,0,6,3,0,2.3,75.76661116,3581.034854,1,0,0.216,0.4,-1,0,270,0.6,3,0.822464,-1,-1,-1,-1,-1,-1,-1,-1,2800,81.23181122,-1,-1,4808.97,79.22933698,7608.97,81.86404064,-1,-1,-1,-1,4600,78.33400489,7400,80.60570126,-1,-1,9408.97,78.98108769,12208.97,81.42858732
2.31E+32,TS18 3UQ,4460767568,E,C,46,71,Flat,Detached,E06000004,E14000971,2009,64,62,284,300,3.2,42.8,3.4,74,43,466,291,275,126,75.6,Single,N,0,N,4,2604,100,double glazing installed during or after 2002,Normal,0,3,3,14,0,"Electric immersion, standard tariff",1,Poor,"Solid, insulated (assumed)",N/A,N/A,Fully double glazed,4,Good,"Timber frame, as built, insulated (assumed)",4,Good,-1,0,N/A,(another dwelling above),0,N/A,"Room heaters, electric",1,Poor,Room thermostat only,Good,4,Low energy lighting in 14% of fixed outlets,2,Poor,electricity - this is for backwards compatibility only and should not be used,0,1,7.4,3.1,0,N,natural,England and Wales: 2003-2006,rental (private),,,27,1,1,9.07088,0,9,0,0,2.3,71.27960752,2613.749232,1,0,0.519,0,-1,0,300,0.35,2,0.880014815,-1,-1,-1,-1,-1,-1,-1,-1,2800,51.6202035,-1,-1,2036.34,50.32659127,4836.34,51.6202035,-1,-1,-1,-1,2100,50.40002118,4900,51.66773418,-1,-1,4136.34,50.31294443,6936.34,51.60458291
1.21E+33,TS5 4BT,9941828278,B,A,88,95,House,Mid-Terrace,E06000002,E14000819,2014,86,95,87,33,1.7,18,0.7,61,61,656,481,105,76,97,Single,Y,1,,,2106,100,double glazing installed during or after 2002,Normal,0,5,5,94,0,From main system,4,Good,"Suspended, insulated",N/A,N/A,Fully double glazed,4,Good,"Solid brick, as built, no insulation (assumed)",2,Poor,-1,0,N/A,"Pitched, 200 mm loft insulation",4,Good,"Boiler and radiators, mains gas",4,Good,"Programmer, room thermostat and TRVs",Good,4,Low energy lighting in 94% of fixed outlets,5,Very Good,mains gas (not community),0,0,,,,,natural,England and Wales: before 1900,owner-occupied,17,16,2,1,1,18.709,0,0,0,0,2.3,67.04943281,3102.62237,0,0,0.216,2.3,-1,0,220,1.7,3,0.807123711,11954.29,89.73013884,10454.29,77.59310118,6437.5,77.59310118,3637.5,76.55127734,2800,76.09336436,7654.29,76.55127734,4016.79,75.03655107,6816.79,76.09336436,7937.5,89.77649949,5137.5,89.92503936,1500,88.9647962,4300,89.42807673,9154.29,89.87867871,5516.79,88.91843555,8316.79,89.38171608
1.21E+33,TS17 7HT,2919708278,E,C,43,79,House,Mid-Terrace,E06000004,E14000971,2014,41,79,392,136,6,75,2.1,86,50,1070,639,265,82,81,Single,Y,1,,,2102,90,"double glazing, unknown install date",Normal,1,4,2,30,0,"From main system, no cylinder thermostat",2,Poor,"Suspended, no insulation (assumed)",N/A,N/A,Mostly double glazing,3,Average,"Solid brick, as built, no insulation (assumed)",1,Very Poor,-1,0,N/A,"Pitched, 250 mm loft insulation",4,Good,"Boiler and radiators, mains gas",4,Good,"Programmer, no room thermostat",Very Poor,1,Low energy lighting in 30% of fixed outlets,3,Average,mains gas (not community),0,0,,,0,,natural,England and Wales: 1900-1929,owner-occupied,10,3,7,0,3,16.757,0,1,1,0,2.3,70.08558518,2750.631637,0,0,0.216,2.3,-1,0.6,220,1.7,2,0.793123457,10958.2,61.59708152,9458.2,51.28933362,5837.5,51.40176788,3037.5,39.72178214,2800,49.98606068,6658.2,40.51002132,3620.7,38.04994024,6420.7,49.559833,7337.5,60.5509334,4537.5,49.16555565,1500,47.07945313,4300,58.53983067,8158.2,51.23843978,5120.7,48.97506401,7920.7,59.41861213
5.20E+32,TS3 9QP,7059738768,D,B,67,84,Bungalow,End-Terrace,E06000002,E14000819,2014,70,86,232,113,2.2,44,1.1,33,33,474,474,85,59,49,Single,Y,1,,,2106,100,double glazing installed during or after 2002,Normal,0,2,2,100,0,From main system,4,Good,"Suspended, no insulation (assumed)",N/A,N/A,Fully double glazed,4,Good,"Cavity wall, filled cavity",4,Good,-1,0,N/A,"Pitched, 300+ mm loft insulation",5,Very Good,"Boiler and radiators, mains gas",4,Good,"Programmer, room thermostat and TRVs",Good,4,Low energy lighting in all fixed outlets,5,Very Good,mains gas (not community),0,0,,,0,,natural,England and Wales: 1967-1975,rental (social),5,5,9,1,1,13.4031,0,4,0,0,2.3,63.70747556,1816.40478,0,1,0.216,1.5,-1,0,250,0.7,1,0.726467347,-1,-1,-1,-1,-1,-1,-1,-1,2800,71.08289881,-1,-1,2828.52,65.99629145,5628.52,71.08289881,-1,-1,-1,-1,2100,67.3178753,4900,71.72806022,-1,-1,4928.52,67.25472404,7728.52,71.66490895
5.93E+32,TS3 9PZ,9379883868,D,C,65,78,Flat,Semi-Detached,E06000002,E14000819,2014,44,64,529,325,3.8,94,2.4,32,32,436,218,133,113,41,dual,N,0,N,,2401,100,double glazing installed before 2002,Normal,0,2,2,100,0,"Electric immersion, off-peak",3,Very Poor,"Solid, no insulation (assumed)",N/A,N/A,Fully double glazed,3,Average,"Cavity wall, as built, partial insulation (assumed)",3,Average,-1,0,N/A,(another dwelling above),0,N/A,Electric storage heaters,3,Very Poor,Manual charge control,Poor,2,Low energy lighting in all fixed outlets,5,Very Good,electricity (not community),0,1,12.62,,0,,natural,England and Wales: 1976-1982,rental (social),6,6,27,2,1,6.8909,0,5,0,0,2.3,63.14155826,1566.991221,0,1,0.519,0,-1,0.7,260,1,1,0.831929268,-1,-1,-1,-1,-1,-1,-1,-1,2800,68.8340637,-1,-1,1640.25,66.36056693,4440.25,69.69218464,-1,-1,-1,-1,1500,70.78458239,4300,73.93086252,-1,-1,3140.25,72.01729038,5940.25,74.96802064
4.93E+32,TS5 4NS,1680756768,E,D,51,62,House,End-Terrace,E06000002,E14000819,2010,45,55,389,308,5.6,65,4.4,86,44,843,697,113,98,96,Single,Y,1,,,2102,100,"double glazing, unknown install date",Normal,1,4,4,4,0,From main system,4,Good,"Suspended, no insulation (assumed)",N/A,N/A,Fully double glazed,3,Average,"Solid brick, as built, no insulation (assumed)",1,Very Poor,-1,0,N/A,"Pitched, 300+ mm loft insulation",5,Very Good,"Boiler and radiators, mains gas",4,Good,"Programmer, no room thermostat",Very Poor,1,Low energy lighting in 4% of fixed outlets,1,Very Poor,mains gas - this is for backwards compatibility only and should not be used,0,0,,2.6,0,N,natural,England and Wales: 1930-1949,owner-occupied,,,9,0,1,18.587,0,2,1,0,2.3,73.46263509,3089.077576,0,1,0.216,2.3,-1,0.6,220,1.7,2,0.806385417,-1,-1,-1,-1,-1,-1,-1,-1,2800,50.46534686,-1,-1,4016.79,48.56522944,6816.79,51.06729488,-1,-1,-1,-1,2700,53.95612188,5500,56.74639755,-1,-1,6716.79,54.46693791,9516.79,56.38813966
1.02E+33,TS17 8AF,4545364178,E,C,52,80,House,Mid-Terrace,E06000004,E14000971,2014,47,78,316,131,5.8,61,2.4,98,55,997,639,176,86,95,Single,Y,1,,,2104,100,double glazing installed before 2002,Normal,0,4,4,23,1,From main system,4,Good,"Solid, no insulation (assumed)",N/A,N/A,Fully double glazed,3,Average,"Solid brick, as built, no insulation (assumed)",1,Very Poor,-1,0,N/A,"Pitched, no insulation (assumed)",1,Very Poor,"Boiler and radiators, mains gas",4,Good,Programmer and room thermostat,Average,3,Low energy lighting in 23% of fixed outlets,2,Poor,mains gas (not community),0,0,,,0,,natural,England and Wales: 1900-1929,rental (private),13,3,0,2,1,18.465,0,1,0,0,2.3,71.79479697,3067.174585,0,0,0.216,2.3,-1,0,220,1.7,2,0.805631579,11879.29,70.39619401,10379.29,61.00255924,6362.5,60.0952348,3562.5,55.07325135,2800,60.95479034,7579.29,55.95834627,4016.79,55.96582852,6816.79,61.95860075,7862.5,69.1224825,5062.5,65.9699616,1500,63.97563943,4300,68.24615829,9079.29,67.43428776,5516.79,65.35773012,8316.79,69.60053666
4.75E+32,TS19 8JE,1691225768,C,C,71,72,House,Semi-Detached,E06000004,E14000970,2010,71,72,215,211,2.5,35,2.5,55,37,427,431,90,90,71.14,Single,Y,1,,,2106,100,double glazing installed during or after 2002,Normal,0,4,4,50,0,From main system,5,Very Good,"Solid, no insulation (assumed)",N/A,N/A,Fully double glazed,4,Good,"Cavity wall, filled cavity",4,Good,-1,0,N/A,"Pitched, 200 mm loft insulation",4,Good,"Boiler and radiators, mains gas",5,Very Good,"Programmer, room thermostat and TRVs",Good,4,Low energy lighting in 50% of fixed outlets,4,Good,mains gas - this is for backwards compatibility only and should not be used,0,0,,2.4,0,N,natural,England and Wales: 1950-1966,rental (social),,,2,1,1,14.720516,0,3,0,0,2.3,70.72652019,2492.228606,0,1,0.216,2.3,-1,0,250,0.7,2,0.793076806,-1,-1,-1,-1,-1,-1,2667.75,71.58479106,-1,-1,5892.36,71.58479106,3224.61,72.65938314,-1,-1,-1,-1,5367.75,71.49988126,2700,72.65118316,-1,-1,8592.36,71.43672999,5924.61,72.58803189,-1,-1
1.51E+33,TS23 2DS,7929539478,D,B,62,87,House,Mid-Terrace,E06000004,E14000970,2017,56,85,280,90,4.5,49,1.5,83,59,560,449,351,76,90,Single,Y,1,,,2104,100,double glazing installed before 2002,Normal,0,5,5,60,0,"From main system, no cylinder thermostat",2,Poor,"Solid, no insulation (assumed)",NO DATA!,N/A,Fully double glazed,3,Average,"Cavity wall, filled cavity",4,Good,0.216,0,N/A,"Pitched, 250 mm loft insulation",4,Good,"Boiler and radiators, mains gas",4,Good,Programmer and room thermostat,Average,3,Low energy lighting in 60% of fixed outlets,4,Good,mains gas (not community),0,0,,,,N,natural,England and Wales: 1950-1966,owner-occupied,,,7,2,1,17.161,0,3,0,0,2.3,72.87876463,2962.751669,0,0,0.216,2.3,-1,0,250,0.7,3,0.809322222,11691.79,75.67188507,10191.79,75.10447269,6175,74.57457553,3375,62.24737367,2800,73.5206814,7391.79,63.5879616,4016.79,62.67890654,6816.79,73.91548077,7675,74.79168735,4875,62.61771566,1500,61.85744508,4300,74.03361399,8891.79,64.17018959,5516.79,63.17208755,8316.79,74.61889056
3.46E+32,TS5 6AH,3630326668,D,D,62,63,House,Mid-Terrace,E06000002,E14000819,2011,55,56,330,326,3.7,55,3.7,55,37,629,633,97,97,67.9,Single,Y,1,,,2104,100,"double glazing, unknown install date",Normal,0,4,4,50,0,From main system,4,Good,"Solid, no insulation (assumed)",N/A,N/A,Fully double glazed,3,Average,"Solid brick, as built, no insulation (assumed)",1,Very Poor,-1,0,N/A,"Pitched, no insulation (assumed)",1,Very Poor,"Boiler and radiators, mains gas",4,Good,Programmer and room thermostat,Average,3,Low energy lighting in 50% of fixed outlets,4,Good,mains gas - this is for backwards compatibility only and should not be used,0,0,,2.7,0,N,natural,England and Wales: 1900-1929,owner-occupied,,,0,0,1,15.1588,0,1,0,0,2.3,70.30877595,2400.239679,0,0,0.216,2.3,-1,0,220,1.7,2,0.776748159,10070.86,62.15770299,8570.86,60.67725677,5346.25,60.83097384,2546.25,57.52415975,2800,59.96674386,5770.86,57.84939432,3224.61,55.68738257,6024.61,60.50791089,6846.25,63.06423377,4046.25,60.5342084,1500,57.22764029,4300,61.75044873,7270.86,60.70231116,4724.61,58.35113527,7524.61,61.83283993
1.69E+33,TS18 1QJ,9700532678,E,C,48,72,Bungalow,Semi-Detached,E06000004,E14000970,2019,36,56,471,287,7.7,80,4.7,150,75,1340,1051,222,118,97,dual,N,1,,,2401,100,"double glazing, unknown install date",Normal,0,6,6,0,0,"Electric immersion, off-peak",3,Poor,"Solid, no insulation (assumed)",NO DATA!,N/A,Fully double glazed,3,Average,"Cavity wall, as built, insulated (assumed)",4,Good,-1,0,N/A,"Pitched, 100 mm loft insulation",3,Average,Electric storage heaters,2,Very Poor,Manual charge control,Poor,2,No low energy lighting,1,Very Poor,electricity (not community),0,0,,,,N,natural,England and Wales: 1983-1990,rental (social),,,10,0,1,18.3952,0,6,0,0,2.3,73.5555953,3109.128532,0,1,0.519,0.4,-1,0.7,270,0.6,3,0.810358763,15591.79,57.29395673,14091.79,56.14814518,10075,52.71416,7275,54.38398725,2800,48.58306012,11291.79,55.99836537,4016.79,52.17618576,6816.79,51.65328321,11575,53.69938649,8775,55.48288426,1500,52.34261721,4300,49.82146204,12791.79,57.25878941,5516.79,53.59243651,8316.79,52.96244555
1.40E+33,TS4 2QF,6289171478,E,C,41,80,House,Mid-Terrace,E06000002,E14000819,2016,47,80,386,133,4.7,66,1.7,95,47,461,482,752,151,71,Single,Y,1,,,2103,100,"double glazing, unknown install date",Normal,0,5,5,0,0,"Electric immersion, standard tariff",1,Poor,"Suspended, no insulation (assumed)",NO DATA!,N/A,Fully double glazed,3,Average,"Cavity wall, filled cavity",4,Good,-1,0,N/A,"Pitched, 250 mm loft insulation",4,Good,"Boiler and radiators, mains gas",4,Good,Room thermostat only,Poor,2,No low energy lighting,1,Very Poor,mains gas (not community),0,0,,,,N,natural,England and Wales: 1967-1975,rental (private),,,7,0,1,16.1289,0,4,0,0,2.3,70.70873832,2488.316282,0,0,0.216,1.5,-1,0,250,0.7,3,0.772832394,10583.2,69.79864396,9083.2,68.87466894,5462.5,68.01725239,2662.5,54.23351752,2800,66.28244432,6283.2,56.12855034,3620.7,53.44619233,6420.7,67.22865547,6962.5,68.71468956,4162.5,55.95423511,1500,53.30713061,4300,67.27009414,7783.2,57.64580109,5120.7,54.9004936,7920.7,68.21393404
1.30E+33,TS5 7LL,8353624378,D,B,60,88,Bungalow,Semi-Detached,E06000002,E14000819,2015,55,87,343,90,3.3,60,0.9,65,37,540,378,167,65,54,Single,Y,1,,,2104,100,"double glazing, unknown install date",Normal,0,3,3,25,0,From main system,3,Average,"Suspended, no insulation (assumed)",NO DATA!,N/A,Fully double glazed,3,Average,"Cavity wall, filled cavity",4,Good,0.216,0,N/A,"Pitched, 250 mm loft insulation",4,Good,"Boiler and radiators, mains gas",4,Good,Programmer and room thermostat,Average,3,Low energy lighting in 25% of fixed outlets,3,Average,mains gas (not community),0,0,,,,N,natural,England and Wales: 1967-1975,owner-occupied,,,7,0,1,14.0226,0,4,0,0,2.3,68.39812225,1978.130498,0,1,0.216,1.5,-1,0,250,0.7,2,0.740322222,11574.61,74.62395299,10074.61,74.17571087,6850,73.15402034,4050,64.13078945,2800,70.28414257,7274.61,64.71378744,3224.61,60.39374078,6024.61,71.24473971,8350,73.37037156,5550,65.17796705,1500,61.4036673,4300,71.17827113,8774.61,65.99589375,4724.61,61.84863608,7524.61,71.98249978
